"initial data","nodes number","f1"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.7142857142857143"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.3636363636363636"
"B","18","0.7142857142857143"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.7142857142857143"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.6153846153846153"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.7142857142857143"
"B","18","0.7142857142857143"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.7142857142857143"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.7142857142857143"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.7142857142857143"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8"
"B","18","0.7142857142857143"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.7142857142857143"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.7142857142857143"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.3636363636363636"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.7142857142857143"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.7142857142857143"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.7142857142857143"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.7142857142857143"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.9411764705882353"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","18","0.8750000000000001"
"B","21","0.9523809523809523"
"B","21","0.7777777777777778"
"B","21","0.7058823529411764"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.8421052631578948"
"B","21","0.9"
"B","21","0.9"
"B","21","1.0"
"B","21","0.7058823529411764"
"B","21","0.9"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.7058823529411764"
"B","21","1.0"
"B","21","1.0"
"B","21","0.625"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.7777777777777778"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.5333333333333333"
"B","21","0.8421052631578948"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.625"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.7777777777777778"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.7777777777777778"
"B","21","1.0"
"B","21","1.0"
"B","21","0.8421052631578948"
"B","21","0.3076923076923077"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","1.0"
"B","21","0.7058823529411764"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.7777777777777778"
"B","21","1.0"
"B","21","1.0"
"B","21","0.8421052631578948"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9"
"B","21","0.8421052631578948"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.7777777777777778"
"B","21","0.42857142857142855"
"B","21","0.7777777777777778"
"B","21","0.5333333333333333"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.8421052631578948"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.7777777777777778"
"B","21","0.16666666666666669"
"B","21","0.8421052631578948"
"B","21","0.16666666666666669"
"B","21","0.7777777777777778"
"B","21","1.0"
"B","21","0.8421052631578948"
"B","21","0.7777777777777778"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.7777777777777778"
"B","21","0.7777777777777778"
"B","21","0.7058823529411764"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","1.0"
"B","21","0.9"
"B","21","0.7777777777777778"
"B","21","0.8421052631578948"
"B","21","0.8421052631578948"
"B","21","0.8421052631578948"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.16666666666666669"
"B","21","0.8421052631578948"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.7777777777777778"
"B","21","0.3076923076923077"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.9"
"B","21","0.8571428571428572"
"B","21","0.8421052631578948"
"B","21","0.42857142857142855"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9"
"B","21","0.8421052631578948"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.8421052631578948"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","0.16666666666666669"
"B","21","0.9"
"B","21","1.0"
"B","21","0.625"
"B","21","1.0"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.625"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.7777777777777778"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","1.0"
"B","21","0.3076923076923077"
"B","21","0.8421052631578948"
"B","21","0.9"
"B","21","1.0"
"B","21","1.0"
"B","21","0.5333333333333333"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.42857142857142855"
"B","21","1.0"
"B","21","0.9"
"B","21","0.7058823529411764"
"B","21","1.0"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.42857142857142855"
"B","21","0.42857142857142855"
"B","21","0.9"
"B","21","1.0"
"B","21","0.8421052631578948"
"B","21","0.9"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.8421052631578948"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.8421052631578948"
"B","21","1.0"
"B","21","0.9"
"B","21","0.9"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9"
"B","21","0.9"
"B","21","1.0"
"B","21","0.8421052631578948"
"B","21","0.9523809523809523"
"B","21","0.7058823529411764"
"B","21","0.7777777777777778"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","1.0"
"B","21","0.5333333333333333"
"B","21","0.9"
"B","21","1.0"
"B","21","0.15384615384615385"
"B","21","0.9"
"B","21","1.0"
"B","21","0.28571428571428575"
"B","21","0.5333333333333333"
"B","21","0.9"
"B","21","1.0"
"B","21","1.0"
"B","21","0.3076923076923077"
"B","21","0.8421052631578948"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.16666666666666669"
"B","21","1.0"
"B","21","0.7058823529411764"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","1.0"
"B","21","1.0"
"B","21","0.8421052631578948"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.7777777777777778"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.9"
"B","21","0.8421052631578948"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.5333333333333333"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.8421052631578948"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.14285714285714288"
"B","21","0.9523809523809523"
"B","21","0.7777777777777778"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.42857142857142855"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.42857142857142855"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.8421052631578948"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.8421052631578948"
"B","21","0.7058823529411764"
"B","21","0.9"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9"
"B","21","0.7777777777777778"
"B","21","0.1111111111111111"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.7777777777777778"
"B","21","1.0"
"B","21","0.9"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9"
"B","21","0.7777777777777778"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.3076923076923077"
"B","21","0.8421052631578948"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","1.0"
"B","21","0.8421052631578948"
"B","21","0.9"
"B","21","0.9"
"B","21","0.5333333333333333"
"B","21","0.8421052631578948"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.42857142857142855"
"B","21","0.9523809523809523"
"B","21","0.28571428571428575"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.8571428571428572"
"B","21","0.9"
"B","21","1.0"
"B","21","0.9"
"B","21","0.7777777777777778"
"B","21","0.8421052631578948"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.8421052631578948"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.7777777777777778"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9"
"B","21","1.0"
"B","21","0.9"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.7777777777777778"
"B","21","0.3076923076923077"
"B","21","1.0"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9"
"B","21","0.9"
"B","21","0.8421052631578948"
"B","21","0.9"
"B","21","1.0"
"B","21","0.42857142857142855"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.9"
"B","21","0.8421052631578948"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.09999999999999999"
"B","21","1.0"
"B","21","1.0"
"B","21","0.7777777777777778"
"B","21","0.625"
"B","21","0.15384615384615385"
"B","21","1.0"
"B","21","0.7777777777777778"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","0.8421052631578948"
"B","21","0.9523809523809523"
"B","21","0.3076923076923077"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.3076923076923077"
"B","21","1.0"
"B","21","0.8421052631578948"
"B","21","0.7777777777777778"
"B","21","1.0"
"B","21","1.0"
"B","21","0.7777777777777778"
"B","21","1.0"
"B","21","0.9"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.42857142857142855"
"B","21","0.7777777777777778"
"B","21","0.9"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.5333333333333333"
"B","21","1.0"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.7777777777777778"
"B","21","1.0"
"B","21","0.625"
"B","21","0.8421052631578948"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.42857142857142855"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","0.8421052631578948"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9523809523809523"
"B","21","0.9"
"B","21","1.0"
"B","21","0.9"
"B","21","0.9523809523809523"
"B","21","0.9523809523809523"
"B","21","1.0"
"B","24","0.4"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.8571428571428571"
"B","24","0.8"
"B","24","0.8571428571428571"
"B","24","0.9565217391304348"
"B","24","0.8571428571428571"
"B","24","0.9090909090909091"
"B","24","0.5"
"B","24","0.8571428571428571"
"B","24","0.8"
"B","24","0.8571428571428571"
"B","24","0.8571428571428571"
"B","24","0.8"
"B","24","0.9090909090909091"
"B","24","0.9090909090909091"
"B","24","0.8"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.8571428571428571"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.7368421052631579"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.8"
"B","24","0.8"
"B","24","0.9090909090909091"
"B","24","0.8"
"B","24","0.9090909090909091"
"B","24","0.9565217391304348"
"B","24","0.8571428571428571"
"B","24","0.7368421052631579"
"B","24","0.8"
"B","24","0.9090909090909091"
"B","24","0.9090909090909091"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.9565217391304348"
"B","24","0.9090909090909091"
"B","24","0.9090909090909091"
"B","24","0.8"
"B","24","0.8571428571428571"
"B","24","0.7368421052631579"
"B","24","0.9565217391304348"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.9090909090909091"
"B","24","0.7368421052631579"
"B","24","0.8"
"B","24","0.8571428571428571"
"B","24","0.8"
"B","24","0.8571428571428571"
"B","24","0.8571428571428571"
"B","24","0.6666666666666666"
"B","24","0.9565217391304348"
"B","24","0.6666666666666666"
"B","24","0.8571428571428571"
"B","24","0.8"
"B","24","0.9090909090909091"
"B","24","0.9565217391304348"
"B","24","0.9565217391304348"
"B","24","0.9565217391304348"
"B","24","0.9090909090909091"
"B","24","0.9565217391304348"
"B","24","0.9090909090909091"
"B","24","0.9090909090909091"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.9565217391304348"
"B","24","0.8571428571428571"
"B","24","0.8571428571428571"
"B","24","0.8571428571428571"
"B","24","0.9565217391304348"
"B","24","0.8"
"B","24","0.8571428571428571"
"B","24","0.8571428571428571"
"B","24","0.8"
"B","24","0.9090909090909091"
"B","24","0.7368421052631579"
"B","24","0.8571428571428571"
"B","24","0.6666666666666666"
"B","24","0.8"
"B","24","0.9090909090909091"
"B","24","0.9565217391304348"
"B","24","0.8571428571428571"
"B","24","0.9090909090909091"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.8571428571428571"
"B","24","0.8"
"B","24","0.6666666666666666"
"B","24","0.7368421052631579"
"B","24","0.7368421052631579"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.8571428571428571"
"B","24","0.8"
"B","24","0.8"
"B","24","0.4"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.5882352941176471"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.8"
"B","24","0.9090909090909091"
"B","24","0.2857142857142857"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.8571428571428571"
"B","24","0.8571428571428571"
"B","24","0.8571428571428571"
"B","24","0.7368421052631579"
"B","24","0.8571428571428571"
"B","24","0.5"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.5"
"B","24","0.8571428571428571"
"B","24","0.8"
"B","24","0.15384615384615385"
"B","24","0.8"
"B","24","0.9090909090909091"
"B","24","0.9090909090909091"
"B","24","0.8571428571428571"
"B","24","0.4"
"B","24","0.9090909090909091"
"B","24","0.8"
"B","24","0.8571428571428571"
"B","24","0.9090909090909091"
"B","24","0.9565217391304348"
"B","24","0.8571428571428571"
"B","24","0.5882352941176471"
"B","24","0.8571428571428571"
"B","24","0.9090909090909091"
